Molecule ChEMBL ID,Smiles,Standard Value,Standard Units
CHEMBL521589,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,,
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,
CHEMBL1765150,CCCCCCCCCCCCCCNCC(P(=O)(O)O)P(=O)(O)O,11270.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],320.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],330.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],260.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],13500.0,nM
CHEMBL1256704,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],770.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],3200.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2800.0,nM
CHEMBL1467,Oc1ncnc2[nH]ncc12,,
CHEMBL1213595,O=[N+]([O-])c1ccc(Sc2cc3ccccc3[nH]2)cc1,14000.0,nM
CHEMBL1214187,C[C@@H]1[C@@H]2[C@@H](N)[C@@H]2CN1c1nc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,1000.0,nM
CHEMBL1214190,CN[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,1000.0,nM
CHEMBL2028049,COc1cc(C(=O)Nc2nc3c(cc4c5c(cccc53)CC4)s2)cc(OC)c1OC,30000.0,nM
CHEMBL586344,CCCc1cc(O)c2c3c(c(=O)oc2c1)CN(C)CC3,30000.0,nM
CHEMBL592344,CCOc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1,30000.0,nM
CHEMBL583844,O=C(CSc1ccc2nnc(-c3cccc(F)c3)n2n1)Nc1ccc2c(c1)OCO2,30000.0,nM
CHEMBL579105,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,30000.0,nM
CHEMBL530531,CN(C)CCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1.Cl,30000.0,nM
CHEMBL600374,Cl.OC(CNCc1ccccc1)Cn1c2ccccc2c2ccccc21,30000.0,nM
CHEMBL590201,CCOc1cc2c(cc1OCC)C(c1cc(Cl)c(O)c(OCC)c1)NCC2,30000.0,nM
CHEMBL3335811,O=C1CS/C(=N/N=C\c2cccc3ccccc23)N1,3900.0,nM
CHEMBL1201519,,,
CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,,
CHEMBL224182,CCCCCCCCCCCCc1cc(=O)c2ccccc2n1O,4.2,nM
CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,,
CHEMBL1213352,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,
CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,
CHEMBL281803,COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1,1050.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],21200.0,nM
CHEMBL31970,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],520.0,nM
CHEMBL1256629,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],10000.0,nM
CHEMBL1256668,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],15700.0,nM
CHEMBL1256668,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4600.0,nM
CHEMBL1096207,CC1=C(C(=O)NCc2ccc(F)c(F)c2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,470.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],3900.0,nM
CHEMBL1256668,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],7400.0,nM
CHEMBL1256668,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],21700.0,nM
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],4500.0,nM
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],28700.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],370.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],18400.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],9700.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],16900.0,nM
CHEMBL1098512,CC1=C(C(=O)NCc2cc(Br)cc(Br)c2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,810.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],8200.0,nM
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],10200.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],420.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],320.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2500.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],17200.0,nM
CHEMBL601156,CC1=C(CC(=O)c2cccc([N+](=O)[O-])c2)C(=O)c2ccccc2C1=O,30000.0,nM
CHEMBL583682,COc1ccccc1C(=O)ON=C(N)Cc1cccc2ccccc12,30000.0,nM
CHEMBL600444,Oc1ccc(Br)cc1CN1CCN(Cc2ccc(Cl)cc2)CC1,14460.0,nM
CHEMBL549208,COCCN(C(=O)Cc1cccs1)C(C(=O)NCc1ccc(OC)cc1)c1ccc(C(C)C)cc1,30000.0,nM
CHEMBL601567,CCOc1c(Cl)cc(CNC(C)C(O)c2ccccc2)cc1OC,30000.0,nM
CHEMBL591183,CC(C)OCc1cc(CN2CCN(c3cccc(Cl)c3)CC2)c(O)c2ncccc12,30000.0,nM
CHEMBL590944,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,30000.0,nM
CHEMBL1545915,COc1ccc2c(c1)C1(Nc3ccccc3-c3nc4ccccc4n31)C(=O)N2,30000.0,nM
CHEMBL597262,CN(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,28920.0,nM
CHEMBL2028050,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)CCc3ccccc3)cc2)n1,30000.0,nM
CHEMBL3334515,CC1CCC/C1=N/N=C1/SCC(=O)N1Cc1ccccc1,53000.0,nM
CHEMBL3335821,CCCCC/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,19000.0,nM
CHEMBL3335820,C/C(CC(C)C)=N/N=C1/SCC(=O)N1Cc1ccccc1,23000.0,nM
CHEMBL3335815,CC/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,99000.0,nM
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,
CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,20.0,nM
CHEMBL1464005,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Br-],,
CHEMBL35,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,,
CHEMBL279679,CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,60.0,nM
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,20000.0,nM
CHEMBL224182,CCCCCCCCCCCCc1cc(=O)c2ccccc2n1O,2.4,nM
CHEMBL3416970,CC(C)(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1,10000.0,nM
CHEMBL402300,COc1ccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)c(OC)c1,2000000.0,nM
CHEMBL403382,Fc1ccccc1/C=N/NC(=S)Nc1ccccc1,1500000.0,nM
CHEMBL402300,COc1ccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)c(OC)c1,500000.0,nM
CHEMBL251896,S=C(N/N=C/c1ccc(Cl)cc1)Nc1ccccc1,1500000.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],6700.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],880.0,nM
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],14700.0,nM
CHEMBL1256629,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],28500.0,nM
CHEMBL409012,CCCCCNCC(P(=O)(O)O)P(=O)(O)O,50000.0,nM
CHEMBL1214315,NC12CC1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3-c1ccc(F)cc1F)C2,7000.0,nM
CHEMBL584015,COc1ccc(C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C)cc1,8230.0,nM
CHEMBL579331,Oc1ccc2ccccc2c1CNc1nc2ccccc2[nH]1,30000.0,nM
CHEMBL548334,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,30000.0,nM
CHEMBL1237255,COc1ccc(Nc2nc(N/N=C/c3ccc(O)cc3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,30000.0,nM
CHEMBL592105,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,30000.0,nM
CHEMBL530973,CCOC(=O)c1cn(CC)c2cc(N(C)CCc3ccc(OC)c(OC)c3)c(F)cc2c1=O,30000.0,nM
CHEMBL1615697,CSC1=NC(=Nc2c(C)cccc2C)C2(CCC(C(C)(C)C)CC2)N1c1ccc(Cl)cc1,30000.0,nM
CHEMBL1460047,COc1ccc(-c2c(C)nn3c(N)c(C#N)cnc23)cc1OC,30000.0,nM
CHEMBL601348,CCCCCCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1F,30000.0,nM
CHEMBL1459149,CCN1CCCC1CNc1[nH]cnc2c3cc(Cl)ccc3nc1-2,30000.0,nM
CHEMBL261693,Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,30000.0,nM
CHEMBL582486,O=C(Nc1ccc(Cl)cc1)N1CCN(c2ccc3nncn3n2)CC1,30000.0,nM
CHEMBL580159,Oc1ccc(Cl)cc1CNc1nc2ccccc2[nH]1,26830.0,nM
CHEMBL580876,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1,30000.0,nM
CHEMBL2028044,CCOc1ccccc1CN1CCc2nc3cc(C(C)(C)C)nn3c(O)c2C1,30000.0,nM
CHEMBL1744512,COc1ccc(/C=C2/SC(=Nc3ccccc3)NC2=O)cc1,30000.0,nM
CHEMBL601534,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4.Cl,30000.0,nM
CHEMBL528492,CCOc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1.Cl,30000.0,nM
CHEMBL587104,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc(OC)c1O,30000.0,nM
CHEMBL585966,COc1cc(C(=O)ON=C(N)Cc2cccc3ccccc23)cc(OC)c1OC,30000.0,nM
CHEMBL3334533,O=C1CS/C(=N/N=C\c2ccncc2)N1Cc1ccccc1,118000.0,nM
CHEMBL3335816,CCC/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,47000.0,nM
CHEMBL3335726,C/C(=N/N=C1\NC(=O)CS1)c1ccccn1,2900.0,nM
CHEMBL3334519,CC1CCC/C(=N/N=C2/SCC(=O)N2Cc2ccccc2)C1,58000.0,nM
CHEMBL3334514,O=C1CS/C(=N/N=C2CCCC2)N1Cc1ccccc1,105000.0,nM
CHEMBL531290,CCC(c1ccccc1)c1nn2c(-c3cccs3)nnc2s1,30000.0,nM
CHEMBL580381,Cc1ccc(-c2cc3nc4c(c(O)n3n2)CCCC4)cc1,8220.0,nM
CHEMBL590888,COc1ccc2c(=O)cc(C(Cl)(Cl)Cl)oc2c1,6450.0,nM
CHEMBL585686,CCCC(c1nnnn1C1CCCCC1)N1CCN(C(=O)c2ccco2)CC1.Cl,30000.0,nM
CHEMBL602127,CCCN(CCC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1,30000.0,nM
CHEMBL2028061,CC(C)CNC(=O)c1c(N)n(CCc2ccccc2F)c2nc3ccccc3nc12,26750.0,nM
CHEMBL604389,Br.CCN(CC)S(=O)(=O)c1ccc(-c2csc(Nc3ccc(C)c(C)c3)n2)cc1,30000.0,nM
CHEMBL581240,CCN(Cc1ccccc1)C1CCN(Cc2cc(Br)ccc2O)CC1.O=C(O)C(=O)O,30000.0,nM
CHEMBL601612,CCOC(=O)C1CCN(C(=O)CN2C(=O)c3ccccc3C2c2c[nH]c3ccccc23)CC1,30000.0,nM
CHEMBL606531,Cc1c(C)n(CC(O)CNC2CCCCC2C)c2ccccc12,30000.0,nM
CHEMBL585431,CCOc1ccccc1NC(=O)CN1CCN(C(=O)c2ccco2)CC1,190.0,nM
CHEMBL590933,CCCCCCn1c(=N)n(CC(O)COc2cccc(C)c2)c2ccccc21.Cl,30000.0,nM
CHEMBL532015,CC(=O)c1ccc(NC(=O)CSc2nc(-c3ccccc3Cl)ns2)cc1,14920.0,nM
CHEMBL599886,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(C)c12,30000.0,nM
CHEMBL528437,FC(F)(F)c1cccc(Nc2nc3ccccc3nc2Nc2cccc(C(F)(F)F)c2)c1,30000.0,nM
CHEMBL589723,Cc1ccc2nc(C)cc(Nc3cccc(C(F)(F)F)c3)c2c1.Cl,30000.0,nM
CHEMBL601041,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.Cl,30000.0,nM
CHEMBL600488,CCCc1c(C)nc2ccc(Br)cc2c1O,30000.0,nM
CHEMBL548209,Nc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(N)cc6)nc5c4)ccc3[nH]2)cc1,30000.0,nM
CHEMBL581475,O=C(Nc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3[nH]2)cc1)c1ccc(Cl)cc1,30000.0,nM
CHEMBL529385,COc1cccc(Nc2nc(N)c3ccccc3n2)c1.Cl,28120.0,nM
CHEMBL588481,OC(CNC1CCCCC1)Cn1c2ccc(I)cc2c2cc(I)ccc21,30000.0,nM
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,,
CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,,
CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,
CHEMBL696,CCC1(C)CC(=O)NC1=O,,
CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,,
CHEMBL1095407,CC1=C(c2nc(C)c(C)s2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,160.0,nM
CHEMBL1095724,CC1=C(c2nc(-c3ccccc3)cs2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,340.0,nM
CHEMBL1098511,CC1=C(C(=O)NCc2cc(F)cc(F)c2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,360.0,nM
CHEMBL1095537,CC1=C(c2nc(C)cs2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,400.0,nM
CHEMBL1099046,CC1=C(C(=O)NCc2ccc(C)cc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,510.0,nM
CHEMBL1094436,CC1=C(c2nc(C)no2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,840.0,nM
CHEMBL1098749,CCNC(=O)C1=C(C)[C@@H]2CC[C@@H](C)[C@@H]3CC[C@@]4(C)OO[C@@]23[C@H](O1)O4,6800.0,nM
CHEMBL582119,CCOc1ccc(-n2cc(-c3ccccc3)c3c(SCc4cc(C)ccc4C)ncnc32)cc1,11160.0,nM
CHEMBL580516,COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1CN1CCN(c2ccc(F)cc2)CC1.Cl,30000.0,nM
CHEMBL601743,CCCCCCC(O)(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1.Cl,30000.0,nM
CHEMBL578933,COc1cc(-c2nc(-c3ccc(Sc4ccccc4)cc3)c(-c3ccccc3)[nH]2)cc(OC)c1O,5850.0,nM
CHEMBL578508,N=c1c2ccccc2nnn1-c1cccc(C(F)(F)F)c1,30000.0,nM
CHEMBL2028062,O=C(NNc1cc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1,30000.0,nM
CHEMBL253845,CC(C)(C)c1cc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)cc(C(C)(C)C)c1O,1000000.0,nM
CHEMBL253107,CN(C)c1ccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)cc1,50000.0,nM
CHEMBL3335723,O=C1CS/C(=N/N=C\c2cccs2)N1,135000.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],13300.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],2200.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],2100.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],2100.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],4900.0,nM
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],25300.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],9700.0,nM
CHEMBL1256668,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],9300.0,nM
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],9100.0,nM
CHEMBL1223066,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],12500.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],24000.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],19500.0,nM
CHEMBL1256704,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],20500.0,nM
CHEMBL23211,Nc1nc(N)c2cc(CNc3cccc4ccccc34)ccc2n1,60.0,nM
CHEMBL1341,COC(F)(F)C(Cl)Cl,,
CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,
CHEMBL358150,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,,
CHEMBL59,NCCc1ccc(O)c(O)c1,,
CHEMBL1199080,CC[N+](C)(C)Cc1ccccc1Br,,
CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,,
CHEMBL1213007,[O-][S+](c1ccccc1)c1cc2ccccc2[nH]1,50000.0,nM
CHEMBL1214189,NC[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,9000.0,nM
CHEMBL592786,COc1cc(CNCCc2ccc(Cl)cc2)cc(OC)c1O,30000.0,nM
CHEMBL577445,Cn1c(C(=O)c2cccc3ccccc23)nc2ccccc21,30000.0,nM
CHEMBL604323,CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,30000.0,nM
CHEMBL579443,CCOC(=O)c1c(C)n(-c2ccc(Cl)cc2)c2ccc(OC(=O)C=Cc3ccccc3)cc12,30000.0,nM
CHEMBL547269,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(OC)c(OC)c4)ccc3n2)CC1,30000.0,nM
CHEMBL533917,O=C(NC(c1ccccc1)c1ccc2cccnc2c1O)c1ccccc1,30000.0,nM
CHEMBL586962,COc1cccc(-c2nn(C)c3sc(C(=O)NCCN4CCN(c5ccccc5F)CC4)cc23)c1,30000.0,nM
CHEMBL596652,O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,30000.0,nM
CHEMBL600132,COc1cc2c(cc1OC)C1=NNC(=O)C1=NC(C)(C)C2,30000.0,nM
CHEMBL580757,COCCn1c(C)nc2ccccc2c1=O,30000.0,nM
CHEMBL589205,CCOc1cc2c(cc1OCC)C(c1cc(C)c(O)c(C)c1)NCC2.Cl,12850.0,nM
CHEMBL591623,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(Cc2ccc(F)cc2)C4)cc1,30000.0,nM
CHEMBL548338,COc1ccc(-c2cn3c(C(=O)Nc4ccccc4Cl)c(-c4ccccc4)c4c3n2CCCC4)cc1,30000.0,nM
CHEMBL602580,CC1CC2=C(CC1CNCCCN(C)C)C(C)(C)CCC2,30000.0,nM
CHEMBL532525,CC(Oc1ccc(NC(=O)c2cccs2)cc1)C(=O)c1ccc(Cl)cc1,10460.0,nM
CHEMBL3334517,O=C1CS/C(=N/N=C2CCCCC2)N1Cc1ccccc1,255000.0,nM
CHEMBL3334516,CC1CC/C(=N/N=C2/SCC(=O)N2Cc2ccccc2)C1,184000.0,nM
CHEMBL591053,O=C1CSC(NN=C2CCCCC2)=N1,28000.0,nM
CHEMBL3335634,CCC(CC)=N/N=C1\NC(=O)CS1,126000.0,nM
CHEMBL3334534,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1ccncc1,36000.0,nM
CHEMBL577440,CN1CCN(c2c3c(c(C#N)c4nc5ccccc5n24)CCC3)CC1,30000.0,nM
CHEMBL579294,CCOc1ccc(C2N(C)c3ccccc3N2C)cc1,30000.0,nM
CHEMBL586468,Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)no1,21060.0,nM
CHEMBL470514,Cc1ccc(Nc2nc(-c3ccccn3)cs2)cc1,30000.0,nM
CHEMBL588732,Cc1ccc(Cn2c(N3CCC(C(=O)NCc4cccs4)CC3)nc3ccccc32)cc1,30000.0,nM
CHEMBL338094,O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21,30000.0,nM
CHEMBL586078,Cc1ccccc1OCCSc1nc2ccc(NC(=O)c3ccccc3)cc2s1,30000.0,nM
CHEMBL598881,COc1ccc(OC)c(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(Cl)c(Cl)c3)C3=C2C(=O)CC(C)(C)C3)c1,30000.0,nM
CHEMBL579760,Cc1ccc(OCCCCCCNCCO)c(C)c1,30000.0,nM
CHEMBL602552,COc1ccc2sc(N(Cc3cccnc3)C(=O)c3ccc(C#N)cc3)nc2c1,30000.0,nM
CHEMBL291239,Cc1c(CSc2ccccc2)cnc2nc(N)nc(N)c12,200.0,nM
CHEMBL26006,Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1,250.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,570.0,nM
CHEMBL558091,CCOC(=O)c1csc(N/N=C(\C)c2ccc3ccccc3c2)n1,43000.0,nM
CHEMBL193474,N/C(S)=N/N=C/c1cccc([N+](=O)[O-])c1,100000.0,nM
CHEMBL193804,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1,500000.0,nM
CHEMBL191686,C/N=C(/S)N/N=C/c1ccccc1[N+](=O)[O-],500000.0,nM
CHEMBL31970,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],23300.0,nM
CHEMBL194091,O=C(O)CC1SC(N/N=C/c2cccc([N+](=O)[O-])c2)=NC1=O,500000.0,nM
CHEMBL80070,COc1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,371.0,nM
CHEMBL23454,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3c2)c1,600.0,nM
CHEMBL1256629,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],5900.0,nM
CHEMBL281131,COc1cccc(C)c1NCc1cnc2nc(N)nc(N)c2c1C,300.0,nM
CHEMBL279680,COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc1OC,150.0,nM
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,
CHEMBL427,CN(CCCl)CCCl,,
CHEMBL22623,COc1cc(OC)cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1,10.0,nM
CHEMBL281803,COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1,1050.0,nM
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],17100.0,nM
